SEXO;EDAD;P1;ECOPER;ECOESP;PESPANNA1;PPERSONAL1;RECUVOTOG1;PROBVOTO;ESCIDEOL;NIVELESTENTREV;RELIGION;ECIVIL;SITLAB;RELALAB;CNO11;INGRESHOG;CLASESOCIAL
2;56;1;2;4;1;80;2;10;7;2;2;3;7;0;0;3;3
2;55;2;2;3;8;82;2;10;7;9;1;2;1;1;5;5;3
2;68;2;2;2;1;51;1;10;4;9;2;1;2;0;0;2;3
1;46;1;2;2;16;97;21;10;2;11;6;2;1;3;1;5;3
1;60;2;2;8;6;6;1;10;7;6;2;2;1;1;5;2;5
1;45;2;1;2;51;25;2;10;5;13;5;1;1;1;1;1;3
1;44;4;2;5;24;18;2;10;8;14;2;1;1;1;1;1;1
2;55;1;2;4;80;1;21;10;4;4;6;1;7;0;0;5;12
1;44;2;2;5;8;18;2;10;7;5;1;1;1;1;4;4;12
1;32;1;2;4;8;7;21;10;3;7;4;2;1;3;9;5;4
1;33;4;4;5;8;8;2;2;7;13;2;2;1;1;4;4;12
1;26;1;2;1;20;42;1;10;3;12;4;2;1;1;2;3;4
2;64;1;2;3;80;80;21;9;3;9;5;1;2;0;0;3;3
1;38;2;2;4;1;7;1;9;4;13;5;1;1;1;2;3;3
2;68;5;2;4;24;24;3;10;6;11;4;1;2;0;0;2;5
1;36;5;2;5;51;8;3;10;10;6;6;2;1;1;10;4;3
2;56;2;2;2;6;6;1;10;4;15;2;5;1;3;2;3;3
2;60;1;2;5;51;51;2;10;8;9;2;1;7;0;0;4;3
1;42;2;2;2;22;1;21;8;3;14;6;1;1;1;2;1;99
2;62;1;2;5;51;51;2;10;10;6;1;1;4;0;0;4;96
1;78;1;2;2;13;63;1;10;4;4;2;1;2;0;0;2;3
1;65;2;2;2;70;70;1;10;1;7;6;4;1;1;9;4;3
2;20;2;4;4;8;96;1;7;5;6;3;2;6;0;0;8;3
1;68;1;4;4;51;42;2;10;7;11;2;1;2;0;0;5;4
1;48;2;2;4;51;8;1;10;4;14;4;1;1;3;1;1;2
2;68;2;2;3;16;58;1;10;7;11;5;1;2;0;0;2;5
1;61;4;2;2;51;51;2;10;5;12;5;5;1;2;7;2;96
2;22;1;2;5;24;8;2;10;8;6;2;2;6;0;0;4;3
1;21;2;5;2;8;20;1;10;4;6;2;2;6;0;0;5;4
1;33;1;2;5;7;7;1;10;4;7;4;2;1;1;5;4;4
2;71;2;2;5;8;20;21;3;3;11;9;1;2;0;0;3;3
1;60;2;2;2;80;80;1;10;2;4;6;1;2;0;0;1;5
2;22;4;2;2;50;54;1;10;4;10;1;2;1;3;2;2;3
1;39;2;2;3;46;49;2;10;5;11;2;1;1;1;1;1;3
2;72;1;2;4;80;80;1;10;1;13;4;5;2;0;0;4;3
1;34;2;4;2;52;9;1;10;3;10;5;1;1;1;4;4;4
1;22;1;2;5;9;9;21;10;2;7;2;2;1;1;4;5;3
1;65;2;2;2;82;80;1;10;5;11;1;1;2;0;0;5;3
1;62;1;2;5;51;51;2;10;6;13;1;1;2;0;0;1;3
1;52;4;2;4;51;24;2;10;6;7;5;1;1;1;5;2;3
1;49;2;2;3;50;50;2;10;6;12;1;1;1;1;2;2;3
2;46;2;2;4;8;8;2;10;8;13;2;5;1;1;3;1;2
1;64;4;2;4;15;22;2;10;7;11;1;1;1;1;2;4;3
1;25;1;2;2;7;7;21;10;3;10;6;2;1;1;3;3;3
2;66;4;2;4;8;51;2;10;6;7;1;1;2;0;0;4;3
2;51;2;2;4;1;8;21;8;3;13;5;2;1;3;2;4;3
1;29;4;2;4;9;7;3;10;7;10;1;1;1;1;2;3;3
1;45;1;3;2;1;8;1;10;7;4;2;2;1;1;2;5;3
2;36;2;2;5;8;8;2;10;5;13;2;1;1;1;2;3;3
1;47;1;2;5;13;1;3;10;9;11;2;2;1;1;5;3;2
1;74;2;3;2;46;51;1;10;4;14;5;1;2;0;0;2;3
2;51;1;2;4;13;54;3;10;10;7;2;1;2;0;0;4;3
2;69;1;2;5;13;51;2;10;7;4;2;1;2;0;0;5;3
1;81;2;2;2;8;78;1;10;4;11;4;4;2;0;0;8;6
2;33;1;2;5;13;8;2;10;7;9;2;2;1;1;4;5;3
1;67;1;2;2;37;6;21;10;2;14;5;5;1;1;2;4;3
2;54;1;2;4;24;51;2;10;8;11;1;1;1;1;2;9;2
1;46;4;2;5;11;8;3;10;6;13;1;1;1;1;2;2;3
1;71;1;2;3;20;20;1;8;8;14;4;1;2;0;0;4;3
2;61;2;2;3;8;8;1;10;5;6;2;1;7;0;0;9;3
1;21;2;2;4;58;22;1;10;3;7;4;2;1;1;5;5;5
1;68;1;2;3;51;51;2;10;10;6;1;1;2;0;0;5;3
1;43;4;2;2;51;1;2;10;6;4;1;5;1;1;7;5;11
1;50;2;3;3;8;8;2;6;5;6;2;2;1;1;3;5;3
2;31;2;2;2;11;29;21;10;3;6;6;2;1;1;5;4;12
1;76;5;2;4;24;97;3;2;5;7;2;1;2;0;0;3;3
1;59;1;5;4;24;78;2;10;5;4;2;5;2;0;0;6;12
1;54;4;2;4;8;8;3;10;8;12;5;5;1;1;2;4;12
2;66;1;2;4;1;6;2;10;6;11;1;3;2;0;0;1;3
1;59;2;2;2;13;6;1;10;3;6;6;1;1;1;4;3;5
2;48;1;4;5;51;8;2;10;6;11;2;1;1;3;2;3;3
2;26;1;4;4;9;33;21;10;2;10;5;2;4;0;0;5;5
2;66;1;3;5;8;8;2;10;10;4;1;1;1;1;99;4;5
2;30;2;2;4;8;8;1;8;3;10;5;2;1;9;11;3;4
1;24;1;9;5;24;96;3;10;10;12;4;2;1;2;1;9;99
1;81;2;2;4;65;8;1;10;4;0;4;1;2;0;0;4;3
2;67;2;2;4;51;51;2;10;6;11;2;1;2;0;0;3;3
1;51;1;2;4;51;54;2;10;7;11;1;1;1;2;1;2;3
1;49;4;2;2;50;70;2;10;8;98;3;1;1;1;4;3;3
2;27;2;4;4;50;8;1;10;5;6;2;2;4;0;0;5;3
1;32;5;5;5;45;8;3;10;99;10;5;2;1;1;2;4;6
1;56;2;4;2;52;1;21;10;3;9;2;1;1;2;5;4;12
2;80;2;4;4;82;10;1;10;1;0;2;3;2;0;0;6;6
1;62;9;2;5;8;51;2;10;5;16;2;1;2;0;0;2;3
2;24;2;2;5;51;46;2;10;8;10;5;2;1;3;5;2;2
1;48;1;1;2;24;82;3;10;10;6;1;1;1;2;1;2;3
1;65;2;2;2;51;6;1;10;3;11;6;1;1;2;1;4;4
1;77;3;3;3;82;97;2;10;7;16;1;1;2;0;0;4;3
2;60;2;3;2;7;16;1;10;99;7;4;2;4;0;0;4;96
2;27;2;1;2;42;35;1;10;3;13;6;2;1;1;3;4;2
2;74;2;3;3;51;51;2;10;6;4;4;3;2;0;0;1;12
2;61;1;2;4;13;21;21;10;5;6;1;1;7;0;0;5;4
1;52;2;2;2;51;50;1;10;4;14;2;1;1;1;2;2;4
1;38;1;4;5;21;1;2;10;5;9;1;1;1;4;4;4;4
2;42;1;4;2;8;8;21;10;4;11;2;1;4;0;0;4;3
1;89;2;4;2;13;8;1;0;1;16;1;3;2;0;0;6;96
2;46;2;2;3;1;54;1;10;5;7;2;1;4;0;0;4;3
1;57;2;2;2;1;80;1;10;2;5;2;1;1;1;3;2;12
2;45;2;4;4;6;6;1;10;1;5;2;1;1;9;99;4;6
2;29;4;2;5;24;8;3;10;9;10;2;2;1;1;2;3;3
1;68;4;2;5;24;29;3;10;10;7;2;1;2;0;0;4;3
1;32;1;2;2;1;1;21;10;2;4;6;2;1;1;11;4;3
1;62;2;4;4;51;1;1;10;1;4;5;1;4;0;0;6;4
1;70;1;2;1;22;22;1;10;3;6;4;1;2;0;0;4;11
2;63;1;2;5;96;6;21;10;6;7;1;5;1;1;4;5;5
1;23;2;1;2;7;7;1;10;5;12;2;1;1;1;2;3;3
1;43;5;4;5;18;8;3;10;7;7;2;2;1;1;8;3;5
2;59;1;2;2;9;9;21;10;5;4;6;1;4;0;0;5;3
1;79;1;2;2;46;25;1;10;6;4;2;3;2;0;0;4;5
1;63;2;3;2;20;12;1;10;1;4;2;1;4;0;0;2;3
1;54;1;2;4;1;8;1;10;1;7;5;1;1;1;3;2;12
1;71;2;2;4;1;1;21;8;99;2;2;1;2;0;0;4;98
2;57;1;3;5;24;24;2;10;9;4;1;2;1;1;9;5;3
1;53;1;5;2;12;78;21;10;3;2;4;1;4;0;0;5;12
2;46;1;5;4;51;8;21;10;4;5;5;1;4;0;0;4;12
2;23;2;2;2;51;8;1;10;2;6;2;2;6;0;0;3;2
2;24;1;2;3;20;20;21;10;1;10;6;2;1;1;2;2;3
1;30;1;2;2;1;1;21;10;2;10;6;2;6;0;0;2;2
2;42;1;4;5;13;16;2;10;8;7;1;2;1;9;99;5;12
2;47;1;1;2;13;16;2;10;7;11;1;2;1;1;4;3;4
1;44;1;2;5;1;9;2;9;6;8;1;1;1;1;3;4;3
2;51;1;2;4;1;1;1;9;3;4;5;1;7;0;0;5;4
2;38;2;5;5;24;6;2;10;7;5;4;2;1;1;7;5;5
2;45;2;2;4;24;8;2;10;8;11;2;1;4;0;0;4;5
1;65;1;2;2;80;80;21;10;8;14;6;1;1;1;2;1;3
2;51;1;2;5;51;51;2;10;10;11;2;1;7;0;0;3;3
1;28;4;4;5;51;42;3;10;7;13;1;2;1;2;2;4;3
1;50;4;2;2;11;8;2;10;5;4;2;1;1;2;8;3;96
1;58;1;2;4;46;46;2;10;7;7;2;1;1;1;8;4;2
1;63;2;2;4;51;8;3;10;6;11;5;5;4;0;0;6;3
1;58;2;2;2;13;6;1;10;4;12;4;4;1;3;2;1;3
1;60;2;2;2;80;80;21;10;3;11;3;2;1;1;3;4;97
1;44;1;2;4;16;9;1;10;1;8;6;1;1;1;1;5;3
1;75;2;4;2;7;29;21;99;1;2;6;1;2;0;0;6;5
1;63;2;2;2;11;48;21;10;1;4;5;1;1;3;6;3;5
1;65;1;4;4;13;20;21;0;1;7;6;1;2;0;0;5;5
1;24;2;4;4;8;25;1;10;4;10;5;2;6;0;0;5;4
2;68;2;2;4;51;51;2;10;7;11;1;2;2;0;0;3;3
1;64;2;2;2;13;80;1;10;4;9;5;3;2;0;0;4;2
2;44;2;2;5;51;1;3;10;7;9;1;1;4;0;0;5;3
2;64;1;3;5;51;22;2;10;10;4;1;2;2;0;0;6;98
2;53;3;2;4;3;6;2;10;8;4;2;1;4;0;0;4;3
1;61;2;4;4;9;48;2;10;10;4;9;1;1;3;6;6;5
1;42;5;5;5;51;51;3;5;5;6;3;2;1;1;10;4;12
2;41;2;2;3;51;8;2;10;5;11;6;2;1;1;2;3;96
2;66;1;3;3;13;6;1;10;3;9;2;1;2;0;0;4;3
1;45;5;2;5;8;35;3;10;99;9;2;2;1;2;1;3;3
1;58;1;2;2;80;51;1;9;4;13;2;1;1;1;3;5;2
1;69;1;2;2;13;30;1;10;3;11;6;1;2;0;0;1;3
1;48;1;2;2;51;6;2;10;5;11;2;1;1;1;2;4;3
2;51;1;2;4;7;7;1;10;1;2;2;1;1;1;9;9;3
2;40;1;1;2;9;7;21;10;1;13;4;5;1;1;2;3;4
2;76;1;3;3;6;29;21;10;1;0;6;1;7;0;0;5;5
1;58;1;4;2;1;29;21;10;1;6;4;5;1;1;3;5;12
1;52;2;2;5;51;8;2;10;5;6;3;5;1;1;1;3;3
1;59;4;2;5;50;8;2;10;5;6;2;1;4;0;0;5;3
1;59;2;1;2;51;82;1;10;8;14;4;1;1;1;2;1;3
2;49;2;4;5;24;48;2;10;7;7;3;2;1;3;5;5;4
1;62;1;4;3;18;12;1;10;3;2;2;5;2;0;0;6;96
2;40;2;2;4;1;9;1;10;3;11;6;2;1;1;2;3;2
2;43;2;2;5;24;8;1;10;5;9;2;1;1;3;4;1;3
1;22;1;2;5;9;51;21;10;4;10;1;2;1;1;2;6;3
2;63;4;2;4;24;51;2;10;10;11;1;1;7;0;0;4;3
2;62;2;2;4;46;81;2;10;7;11;1;1;2;0;0;4;3
1;35;4;4;5;51;38;3;10;5;4;6;1;1;1;8;3;5
1;75;4;2;4;24;96;2;10;5;11;1;2;2;0;0;4;3
2;75;2;3;2;80;97;1;9;1;2;1;1;7;0;0;5;3
2;24;2;2;2;46;6;1;10;4;10;2;2;1;1;2;3;3
1;41;2;2;4;51;54;2;10;9;9;2;1;1;2;1;1;3
2;36;2;2;2;24;6;2;10;5;9;2;1;1;1;3;2;3
1;50;2;2;4;8;8;3;10;6;7;1;1;1;1;7;3;3
1;84;2;2;4;50;97;2;10;5;6;1;1;2;0;0;3;3
2;47;2;2;4;13;9;2;10;5;7;2;1;1;1;4;3;3
1;40;4;2;4;51;22;2;10;5;4;2;1;1;2;1;2;12
2;80;2;2;2;51;97;1;10;3;6;9;3;2;0;0;4;3
2;38;1;2;4;8;8;21;10;1;13;5;2;1;1;2;4;3
2;56;5;4;4;22;29;2;10;5;11;6;5;2;0;0;6;3
1;62;2;4;5;11;54;3;7;4;4;2;1;1;6;7;6;4
1;60;1;2;2;1;7;1;10;2;6;1;1;1;1;3;3;3
1;53;2;5;2;8;8;21;8;4;6;4;2;1;3;2;6;3
1;46;1;2;2;16;6;21;10;2;11;6;1;1;1;2;2;5
1;19;1;2;2;58;58;21;10;1;6;1;2;6;0;0;5;4
1;46;2;1;2;51;8;3;10;8;11;2;1;1;1;4;1;3
2;42;1;2;3;56;19;21;10;1;11;4;1;1;1;4;3;5
1;35;1;2;1;51;51;1;10;3;13;4;2;1;1;3;4;3
2;24;2;2;4;46;46;2;10;6;13;4;2;6;0;0;5;3
1;41;1;5;2;76;18;2;10;5;13;3;2;4;0;0;6;2
1;53;1;2;2;80;80;21;10;2;11;6;1;1;1;2;4;5
1;18;4;1;2;24;18;2;10;8;6;1;2;6;0;0;1;3
1;45;2;2;2;13;65;21;9;3;14;2;1;1;1;4;1;2
2;20;2;1;2;8;8;21;10;3;6;5;2;6;0;0;2;2
2;46;1;2;2;13;25;1;10;3;9;2;2;1;1;4;3;3
2;78;4;2;4;24;20;2;10;10;4;1;3;3;0;0;5;3
2;40;2;2;2;1;1;1;10;1;6;4;1;2;0;0;3;3
1;57;1;1;2;80;8;1;8;6;11;6;4;1;2;2;1;1
2;50;2;2;4;46;46;2;10;8;11;1;1;1;1;2;2;4
1;30;2;4;4;20;20;21;10;2;10;5;2;4;0;0;6;4
1;37;4;2;5;51;51;2;10;6;11;2;2;1;3;2;2;3
2;62;1;2;3;8;20;21;10;3;13;2;1;1;2;2;1;3
1;53;2;2;2;51;6;1;10;3;11;4;1;1;1;2;2;11
1;72;1;2;2;51;12;1;10;3;6;4;1;2;0;0;4;5
2;49;4;1;3;51;51;2;10;9;9;2;1;1;1;2;1;3
1;23;1;4;2;80;1;21;10;2;10;6;2;5;0;0;3;4
2;33;1;4;2;20;20;21;10;1;5;2;1;1;1;5;5;5
1;40;5;2;5;25;15;2;10;7;7;5;1;1;1;10;3;3
2;23;2;4;4;50;8;2;10;7;6;1;2;6;0;0;1;3
2;24;1;2;2;96;20;1;10;2;10;5;2;1;1;3;3;5
2;32;2;2;2;7;7;1;10;2;13;2;2;1;1;4;3;3
1;65;5;2;3;51;21;2;10;5;13;2;5;1;3;2;2;2
2;44;4;2;4;8;38;2;10;6;7;5;1;1;1;5;4;3
2;70;1;1;3;1;51;21;10;1;14;6;2;2;0;0;1;3
1;84;4;2;5;24;96;3;10;8;2;4;3;2;0;0;5;98
1;58;2;1;4;24;97;3;10;10;6;5;1;1;3;5;2;3
2;26;4;2;4;51;20;2;10;9;10;4;1;1;1;1;2;3
1;83;2;2;4;51;97;2;10;7;4;1;1;2;0;0;4;3
1;62;5;4;5;50;8;3;10;10;6;5;5;2;0;0;5;12
2;55;1;2;2;20;16;1;10;3;5;5;5;1;1;1;4;2
1;38;1;2;2;51;22;21;10;1;13;6;5;1;1;2;2;3
2;55;1;2;2;30;78;1;10;5;11;1;2;1;1;2;5;3
2;53;1;2;2;1;80;1;10;1;4;6;1;1;2;6;4;2
1;41;5;5;5;24;9;2;10;10;7;2;1;1;3;7;6;6
2;61;8;3;3;8;8;1;10;5;6;2;1;4;0;0;5;12
1;63;4;2;4;51;51;3;10;8;11;2;1;1;3;2;1;3
2;29;1;4;4;8;7;21;6;2;10;4;2;1;1;2;5;5
2;67;2;2;2;51;6;21;10;1;4;6;3;2;0;0;4;5
2;62;2;4;4;80;18;1;8;99;4;2;5;2;0;0;6;99
1;83;1;3;4;51;8;2;10;8;0;2;1;2;0;0;6;4
2;83;1;2;2;51;12;1;10;7;2;1;1;7;0;0;6;6
2;67;5;2;5;51;51;3;10;10;9;2;1;2;0;0;2;5
2;57;9;2;5;13;8;2;10;7;5;1;3;1;1;3;3;3
2;48;2;2;4;8;8;2;10;9;9;2;1;1;1;3;4;3
1;55;1;5;2;98;8;21;10;1;4;5;2;4;0;0;5;97
2;49;4;4;4;8;8;2;10;8;7;2;1;1;1;3;2;3
2;59;1;2;4;46;55;2;10;7;7;1;1;1;5;8;2;3
2;82;2;4;9;51;16;2;10;10;1;1;1;2;0;0;6;98
1;80;1;2;2;51;54;1;10;2;2;2;1;2;0;0;5;3
1;65;1;2;2;26;16;21;10;1;11;6;5;2;0;0;1;5
2;44;2;4;4;51;8;1;10;1;7;6;4;1;1;7;6;12
2;69;2;2;2;13;1;21;10;98;11;4;3;2;0;0;4;98
1;27;4;1;4;56;70;2;10;6;10;5;2;1;1;10;1;3
1;36;4;4;5;15;8;2;10;6;7;1;2;1;3;7;5;3
2;32;2;2;5;24;46;2;10;8;10;2;1;1;1;2;1;3
1;74;2;2;4;51;97;2;10;10;9;5;2;2;0;0;4;3
1;46;1;2;2;8;8;1;10;4;7;6;1;1;1;8;3;4
1;72;4;2;2;30;78;2;10;7;12;2;1;2;0;0;4;3
2;62;1;2;2;51;58;1;10;4;4;2;1;4;0;0;4;5
1;62;1;2;2;7;29;21;10;1;4;4;1;1;1;3;3;5
1;57;2;2;5;24;29;2;10;8;11;2;1;2;0;0;1;3
1;45;1;2;1;52;51;21;10;4;14;2;1;1;1;1;1;3
2;54;2;3;3;42;8;1;10;5;8;4;1;1;1;2;4;5
2;49;2;2;4;16;11;21;10;1;11;5;1;1;1;2;2;12
1;60;2;2;4;51;51;2;10;7;6;2;1;1;1;10;4;96
1;45;1;2;4;30;35;3;10;5;7;2;1;1;3;3;5;3
1;40;5;2;3;24;98;2;10;7;13;2;1;1;1;1;1;2
1;59;5;2;5;51;51;3;10;7;6;5;5;1;1;3;4;3
1;27;2;2;2;9;9;21;10;4;13;5;2;1;1;3;3;5
2;52;5;2;4;46;8;2;10;7;9;5;2;1;2;7;1;3
1;49;1;4;5;1;8;2;10;5;7;1;1;1;1;10;5;12
1;78;1;2;2;50;50;21;10;2;14;4;1;2;0;0;3;3
1;36;1;2;4;58;58;2;10;5;6;5;2;1;1;8;5;5
1;26;4;2;5;24;24;3;10;7;7;2;2;1;1;5;3;3
1;39;2;2;2;8;8;21;10;2;6;5;1;1;1;3;4;12
2;60;2;4;2;13;9;21;10;2;5;5;5;4;0;0;5;4
2;40;2;3;3;65;65;1;10;3;9;2;2;1;5;5;3;3
2;41;1;2;2;16;16;21;10;2;13;6;3;1;1;2;3;4
1;76;1;1;2;20;54;21;10;1;11;4;1;2;0;0;1;5
2;47;2;3;5;46;96;2;10;6;14;5;2;1;1;2;4;99
2;66;5;2;2;55;97;1;10;6;5;2;1;4;0;0;4;12
1;49;2;4;2;51;9;21;10;2;9;5;2;1;1;3;3;5
2;64;1;2;3;80;80;1;10;3;6;2;1;1;1;8;2;5
1;49;2;2;5;51;8;21;10;5;5;6;1;1;1;5;4;5
2;61;2;4;2;46;1;21;10;3;5;6;1;4;0;0;3;5
1;45;2;2;4;8;8;2;10;5;12;1;1;1;1;2;2;3
1;48;1;2;2;50;50;1;10;3;11;2;2;1;1;3;3;1
2;23;1;2;4;42;9;2;8;7;10;6;2;1;1;2;1;3
1;23;1;2;2;7;7;21;10;3;6;5;2;6;0;0;2;3
1;64;2;2;2;26;1;2;10;7;6;2;1;2;0;0;4;3
1;27;2;2;2;51;72;21;10;4;13;5;2;8;0;0;3;4
2;56;2;2;5;24;9;2;10;8;9;2;5;1;1;3;5;6
1;83;5;4;4;70;70;3;10;9;9;4;1;2;0;0;4;4
2;55;2;2;1;97;97;1;10;10;11;1;1;1;1;9;6;3
1;73;1;2;2;8;80;1;10;3;7;2;1;2;0;0;4;3
1;49;1;2;2;1;9;1;10;4;11;4;1;1;1;2;2;5
1;63;5;2;4;24;8;2;10;5;6;2;1;2;0;0;2;3
1;43;2;4;4;42;8;2;10;5;6;4;1;1;1;5;3;12
2;40;2;2;2;1;6;1;10;1;9;5;1;1;1;4;2;11
2;55;1;2;4;24;58;2;10;5;6;2;5;7;0;0;6;3
1;77;2;3;3;51;8;1;10;5;2;2;2;2;0;0;6;12
1;59;2;2;4;13;8;3;3;5;2;2;2;2;0;0;4;98
2;69;2;4;5;8;29;1;10;1;4;1;3;3;0;0;6;96
1;47;2;2;5;51;50;2;10;6;12;2;1;1;1;3;2;3
1;51;5;4;4;35;35;2;10;7;13;1;2;1;2;2;1;4
1;66;2;2;2;58;21;1;10;7;6;4;1;2;0;0;3;3
1;62;2;2;4;30;51;2;10;6;4;2;1;1;1;10;2;3
2;56;1;2;2;9;98;2;10;5;4;1;3;1;1;9;5;4
1;87;2;3;2;19;12;1;10;7;2;1;2;2;0;0;6;98
2;80;2;3;2;51;7;1;10;5;6;1;3;2;0;0;6;6
1;44;4;2;5;24;24;3;10;10;5;2;2;1;1;5;4;3
1;59;2;2;4;51;51;2;10;6;13;1;1;1;1;1;1;3
2;75;2;2;4;51;51;2;10;7;9;2;1;2;0;0;3;11
1;72;1;4;4;20;8;2;10;5;4;2;5;2;0;0;6;3
1;71;1;4;1;50;80;1;10;10;6;5;1;1;3;3;3;5
2;25;2;2;4;51;25;3;10;6;13;6;2;4;0;0;2;3
2;60;4;2;4;1;8;2;10;5;9;1;1;1;1;3;2;3
2;47;2;2;2;51;8;1;10;2;11;6;2;1;1;1;4;3
2;30;1;2;4;9;1;3;10;7;13;5;2;1;1;2;5;4
1;32;2;5;2;8;14;21;10;3;7;6;2;4;0;0;1;2
1;60;2;3;4;24;49;2;10;4;11;4;5;1;3;1;3;3
2;50;4;2;2;3;8;1;10;3;9;1;1;1;1;3;2;3
1;85;1;2;2;13;6;1;10;3;6;2;1;2;0;0;4;5
2;78;1;3;3;46;29;1;10;1;2;5;3;3;0;0;5;12
2;76;1;3;4;46;8;1;10;1;2;9;3;3;0;0;6;5
1;23;2;2;4;51;8;2;10;8;10;4;2;6;0;0;3;3
2;58;2;3;2;1;12;1;9;1;4;9;2;2;0;0;6;96
1;50;5;2;5;24;8;3;9;7;7;2;1;1;2;5;3;3
1;63;1;2;2;70;29;1;10;3;11;4;1;1;1;2;3;5
2;58;4;2;4;51;20;2;10;7;11;5;1;1;1;2;2;3
2;51;1;2;5;50;38;2;10;5;5;5;1;4;0;0;4;4
1;41;1;2;1;65;9;21;10;1;7;5;2;1;1;2;5;12
2;52;4;2;5;24;20;3;10;5;7;5;1;1;1;5;4;5
2;64;2;3;3;13;29;1;10;6;7;2;1;1;1;3;5;12
1;77;5;3;5;51;8;2;10;10;5;2;1;2;0;0;5;4
1;62;1;2;4;13;6;1;10;1;4;1;1;2;0;0;4;3
2;45;2;4;4;8;8;1;10;3;5;4;5;1;1;4;6;12
2;44;1;4;5;98;8;1;10;1;5;6;2;3;0;0;6;12
2;24;2;2;2;51;22;21;10;2;7;6;2;6;0;0;4;3
1;59;2;2;5;13;13;2;0;10;11;2;5;1;1;7;4;5
1;68;2;2;4;1;78;1;0;4;4;2;1;2;0;0;4;4
1;53;2;2;4;8;8;1;10;5;8;2;1;1;3;3;4;3
2;56;1;2;5;51;8;2;0;7;9;2;1;2;0;0;3;12
2;84;1;4;4;8;78;2;10;8;11;1;3;2;0;0;5;2
2;73;2;2;2;50;50;1;10;2;9;4;2;2;0;0;4;3
1;68;2;2;4;13;13;2;10;7;11;4;1;1;3;2;1;3
2;80;2;2;2;46;6;1;10;5;4;1;1;7;0;0;4;3
1;61;2;2;4;51;8;2;10;7;11;4;1;2;0;0;4;4
2;75;1;2;2;26;22;1;10;2;4;2;1;2;0;0;3;3
1;54;4;2;4;1;8;2;10;7;9;2;3;1;1;2;4;4
1;58;5;2;5;24;24;3;10;9;9;1;5;1;1;10;4;4
2;32;1;2;1;46;7;1;10;4;11;6;2;1;1;2;3;3
1;55;4;2;4;24;51;2;10;7;11;2;1;1;1;3;3;3
2;51;1;2;4;13;1;1;10;7;7;1;1;4;0;0;4;4
2;54;2;2;3;1;20;2;10;5;11;2;1;1;1;4;3;3
1;59;2;2;4;51;51;2;10;6;9;2;1;1;3;1;2;3
2;46;2;2;3;51;8;3;9;8;9;2;1;1;1;2;3;3
2;18;1;2;1;9;97;1;10;4;6;5;2;6;0;0;8;3
2;74;5;3;4;16;6;3;10;10;4;1;3;3;0;0;6;98
1;41;4;5;4;1;1;3;8;8;4;4;2;4;0;0;6;4
1;44;4;3;4;9;35;2;10;8;11;2;2;1;3;2;5;3
1;57;2;2;4;24;24;2;10;7;8;1;5;1;1;2;2;96
1;67;2;2;4;51;46;2;10;7;8;2;1;2;0;0;2;3
2;42;2;4;2;58;8;1;10;1;6;6;5;4;0;0;5;12
1;69;2;2;2;51;51;1;10;2;6;2;1;2;0;0;1;3
2;47;2;4;5;8;6;2;10;5;6;4;3;3;0;0;6;3
1;46;1;1;2;49;49;21;10;3;14;6;1;1;1;2;2;3
1;38;2;3;3;8;8;2;10;6;7;2;1;1;3;7;3;4
1;36;5;2;4;98;35;2;10;5;4;6;1;1;3;8;2;4
1;45;1;5;5;51;51;1;10;4;5;2;2;1;1;5;4;4
2;69;1;4;5;51;12;1;10;1;4;5;5;2;0;0;6;3
2;56;1;2;4;8;82;1;10;5;6;1;5;1;1;5;6;5
2;55;1;2;2;19;19;1;10;3;7;5;1;1;1;9;3;12
2;64;2;2;2;13;29;21;0;4;2;6;1;1;1;9;4;4
1;58;4;2;4;24;12;3;10;7;4;2;1;1;1;8;3;4
1;74;5;2;2;51;97;2;10;6;4;2;1;2;0;0;4;5
2;66;1;4;4;1;12;1;10;5;7;2;1;2;0;0;5;12
1;54;2;3;3;1;54;21;10;1;7;6;1;1;1;7;4;5
1;43;2;2;2;51;8;2;10;5;12;2;1;1;1;2;3;3
1;41;1;2;4;9;97;21;10;2;15;4;4;1;1;1;1;3
2;56;1;2;2;8;12;21;10;2;6;6;3;3;0;0;5;3
1;80;2;2;2;65;65;1;10;1;4;2;1;2;0;0;5;5
2;71;1;2;2;51;80;1;10;4;11;1;1;2;0;0;3;2
2;52;1;2;5;13;20;1;10;5;4;2;1;1;1;4;2;5
1;19;3;2;4;8;9;2;8;5;4;5;2;1;1;5;3;98
1;43;4;2;4;46;35;21;10;5;10;1;1;2;0;0;1;98
1;54;4;2;5;26;8;3;10;7;14;3;1;8;0;0;1;3
1;80;2;3;4;51;29;2;7;6;0;2;1;2;0;0;5;12
1;59;1;2;4;51;7;21;10;1;6;5;2;1;1;5;5;3
2;56;2;1;2;13;78;2;10;6;6;2;1;1;3;5;1;2
2;69;1;2;4;51;80;1;9;5;2;2;1;2;0;0;4;4
1;26;2;2;5;7;8;1;8;4;5;5;2;6;0;0;5;4
2;43;1;3;2;58;8;21;10;2;11;6;1;1;1;2;2;3
2;75;1;2;2;1;8;1;10;1;6;1;3;2;0;0;4;3
2;67;2;2;4;18;3;2;10;10;6;1;5;2;0;0;4;5
1;38;2;2;2;46;46;1;10;2;12;6;2;1;1;1;1;96
1;49;1;2;2;8;8;21;9;3;9;4;1;1;1;3;2;5
1;66;2;2;4;24;24;1;10;8;6;2;1;2;0;0;2;3
